Date,Open,High,Low,Close,Adj Close,Volume
2022-07-26,201.4499969482422,203.3000030517578,199.5500030517578,202.3000030517578,179.80233764648438,12853314
2022-07-27,202.39999389648438,204.6999969482422,201.8000030517578,203.4499969482422,180.82443237304688,7343180
2022-07-28,204.0,205.0,201.35000610351562,202.85000610351562,180.29116821289062,5096403
2022-07-29,203.60000610351562,212.4499969482422,203.25,211.25,187.75697326660156,12477455
2022-08-01,212.5,213.6999969482422,209.8000030517578,212.75,189.0901641845703,7849924
2022-08-02,213.0,217.25,211.64999389648438,215.25,191.31214904785156,12615631
2022-08-03,214.9499969482422,214.9499969482422,208.8000030517578,212.10000610351562,188.51246643066406,9949919
2022-08-04,212.14999389648438,213.4499969482422,206.14999389648438,207.14999389648438,184.11294555664062,8058280
2022-08-05,207.5,210.25,205.75,208.4499969482422,185.2683868408203,31999040
2022-08-08,209.5,216.14999389648438,207.0500030517578,215.39999389648438,191.44546508789062,16358151
2022-08-10,215.85000610351562,220.4499969482422,215.4499969482422,219.85000610351562,195.4005889892578,14267910
2022-08-11,226.0,226.8000030517578,218.0,218.60000610351562,196.97750854492188,28800337
2022-08-12,219.0,222.25,217.75,221.64999389648438,199.72579956054688,8861089
2022-08-16,224.39999389648438,224.39999389648438,220.4499969482422,222.89999389648438,200.85215759277344,7844356
2022-08-17,223.5,223.5,220.14999389648438,221.4499969482422,199.5455780029297,6119157
2022-08-18,221.4499969482422,222.64999389648438,220.60000610351562,221.75,199.81590270996094,4233196
2022-08-19,221.64999389648438,221.64999389648438,215.6999969482422,217.14999389648438,195.67091369628906,8783707
2022-08-22,215.60000610351562,220.9499969482422,214.0500030517578,218.3000030517578,196.70716857910156,10390480
2022-08-23,217.0,223.6999969482422,216.60000610351562,222.85000610351562,200.80711364746094,9344364
2022-08-24,222.75,226.0,222.0,223.64999389648438,201.52796936035156,10825973
2022-08-25,223.6999969482422,227.14999389648438,223.6999969482422,224.89999389648438,202.65431213378906,13077805
2022-08-26,227.6999969482422,232.0,226.5,229.9499969482422,207.20481872558594,12673156
2022-08-29,221.39999389648438,231.60000610351562,221.39999389648438,230.60000610351562,207.79052734375,8757016
2022-08-30,231.8000030517578,235.5,230.85000610351562,234.8000030517578,211.57508850097656,12991363
2022-09-01,234.35000610351562,236.8000030517578,229.5500030517578,230.3000030517578,207.52020263671875,9682321
2022-09-02,231.0,232.4499969482422,228.1999969482422,229.3000030517578,206.61912536621094,4599518
2022-09-05,230.0,232.35000610351562,228.5,231.60000610351562,208.6916046142578,4909470
2022-09-06,232.6999969482422,234.64999389648438,231.0,232.6999969482422,209.68280029296875,5307321
2022-09-07,232.9499969482422,239.3000030517578,232.35000610351562,238.85000610351562,215.2244873046875,12751679
2022-09-08,240.5,240.5,235.0500030517578,236.4499969482422,213.06187438964844,7677716
2022-09-09,237.5,238.0,233.35000610351562,237.60000610351562,214.09812927246094,8436280
2022-09-12,238.5,239.0500030517578,228.0,231.5,208.60150146484375,19053188
2022-09-13,232.6999969482422,235.3000030517578,230.64999389648438,231.3000030517578,208.42127990722656,9884429
2022-09-14,230.14999389648438,233.8000030517578,229.5500030517578,231.9499969482422,209.0070037841797,7705022
2022-09-15,233.10000610351562,234.9499969482422,232.25,234.25,211.07948303222656,5386854
2022-09-16,233.85000610351562,234.0,229.5500030517578,231.0500030517578,208.19601440429688,8750965
2022-09-19,230.9499969482422,232.64999389648438,228.6999969482422,229.89999389648438,207.15975952148438,4011597
2022-09-20,231.0,233.8000030517578,228.6999969482422,229.85000610351562,207.11473083496094,6890375
2022-09-21,229.85000610351562,232.6999969482422,227.14999389648438,231.5500030517578,208.6465606689453,5673523
2022-09-22,229.9499969482422,231.3000030517578,225.5,227.0500030517578,204.5916748046875,7677219
2022-09-23,225.0,226.9499969482422,221.0,222.85000610351562,200.80711364746094,5495315
2022-09-26,221.0,222.10000610351562,212.5,215.5,194.18411254882812,7832594
2022-09-27,216.0,219.6999969482422,212.75,213.89999389648438,192.7423858642578,5795048
2022-09-28,211.6999969482422,213.39999389648438,208.89999389648438,210.8000030517578,189.9490203857422,6134706
2022-09-29,211.8000030517578,215.14999389648438,210.64999389648438,213.89999389648438,192.7423858642578,8962595
2022-09-30,213.0,216.0,207.85000610351562,212.25,191.25559997558594,12875386
2022-10-03,213.0,218.0,212.3000030517578,214.9499969482422,193.6885223388672,11397506
2022-10-04,218.3000030517578,224.0,218.10000610351562,223.25,201.16754150390625,10862095
2022-10-06,225.0,234.10000610351562,224.64999389648438,233.5,210.40367126464844,12795784
2022-10-07,233.0,233.5500030517578,227.8000030517578,229.6999969482422,206.9795379638672,14641624
2022-10-10,227.0,232.0,226.60000610351562,229.85000610351562,207.11473083496094,10850668
2022-10-11,230.9499969482422,230.9499969482422,224.0,225.4499969482422,203.14991760253906,19154740
2022-10-12,225.5500030517578,233.0,225.5500030517578,232.10000610351562,209.1421661376953,9256951
2022-10-13,232.1999969482422,235.60000610351562,231.10000610351562,234.5500030517578,211.34982299804688,7231841
2022-10-14,238.9499969482422,238.9499969482422,235.35000610351562,236.35000610351562,212.97177124023438,6241886
2022-10-17,236.35000610351562,238.5500030517578,232.89999389648438,238.0,214.4585723876953,5623812
2022-10-18,238.5,242.14999389648438,236.85000610351562,241.6999969482422,217.79258728027344,6674374
2022-10-19,242.0,243.0,237.0,238.1999969482422,214.63877868652344,13886387
2022-10-20,237.0,242.5,233.60000610351562,241.0,217.1618194580078,10755972
2022-10-21,241.0,241.35000610351562,238.0500030517578,238.6999969482422,215.08932495117188,3285505
2022-10-24,240.89999389648438,241.6999969482422,240.0,240.5,216.71127319335938,730136
2022-10-25,240.5,240.9499969482422,237.9499969482422,239.9499969482422,216.21568298339844,6976548
2022-10-27,240.9499969482422,241.60000610351562,239.0,240.89999389648438,217.07171630859375,6422639
2022-10-28,242.0,247.8000030517578,240.5500030517578,244.39999389648438,220.2255096435547,14076967
2022-10-31,246.0,247.5,243.5500030517578,245.9499969482422,221.62220764160156,8365329
2022-11-01,247.0,247.0,243.25,245.64999389648438,221.35186767578125,8813106
2022-11-02,245.64999389648438,249.60000610351562,242.14999389648438,245.8000030517578,221.48704528808594,14974441
2022-11-03,244.0,247.60000610351562,241.0,246.1999969482422,221.84747314453125,6754654
2022-11-04,246.6999969482422,248.6999969482422,245.5,246.0500030517578,221.71231079101562,5511411
2022-11-07,247.3000030517578,251.35000610351562,246.75,249.5500030517578,224.86611938476562,10513106
2022-11-09,255.5,263.3999938964844,254.5500030517578,255.8000030517578,230.49789428710938,40391668
2022-11-10,257.95001220703125,260.5,252.10000610351562,253.60000610351562,228.51551818847656,20832572
2022-11-11,258.79998779296875,258.8999938964844,252.39999389648438,253.25,228.20013427734375,20165337
2022-11-14,254.5500030517578,256.25,246.25,247.1999969482422,222.74855041503906,18762693
2022-11-15,234.39999389648438,238.85000610351562,230.60000610351562,232.14999389648438,222.70059204101562,20225373
2022-11-16,233.35000610351562,235.5,230.39999389648438,234.89999389648438,225.33865356445312,9764275
2022-11-17,234.75,234.75,231.0,232.39999389648438,222.94041442871094,5737884
2022-11-18,232.4499969482422,233.5500030517578,228.1999969482422,229.5500030517578,220.2064208984375,6413585
2022-11-21,229.0,230.39999389648438,226.6999969482422,229.4499969482422,220.11048889160156,6430876
2022-11-22,228.5500030517578,230.6999969482422,227.64999389648438,229.10000610351562,219.77474975585938,5885877
2022-11-23,230.0,231.10000610351562,229.0,230.60000610351562,221.2136993408203,5693274
2022-11-24,230.75,231.8000030517578,227.35000610351562,228.5,219.1991729736328,8198891
2022-11-25,229.64999389648438,233.64999389648438,227.8000030517578,231.39999389648438,221.98110961914062,10046363
2022-11-28,230.5500030517578,232.75,228.39999389648438,229.85000610351562,220.49423217773438,8146840
2022-11-29,230.1999969482422,231.3000030517578,226.35000610351562,227.1999969482422,217.95208740234375,6628470
2022-11-30,227.1999969482422,228.85000610351562,226.5500030517578,227.25,218.0000457763672,12154948
2022-12-01,228.39999389648438,230.39999389648438,224.89999389648438,226.10000610351562,216.8968505859375,22435771
2022-12-02,226.10000610351562,228.0,225.3000030517578,226.60000610351562,217.3765106201172,6325649
2022-12-05,226.60000610351562,231.8000030517578,226.5,231.25,221.8372344970703,8732711
2022-12-06,232.0,232.5,229.5,231.64999389648438,222.220947265625,7394839
2022-12-07,232.14999389648438,232.14999389648438,228.6999969482422,229.75,220.39828491210938,4519547
2022-12-08,229.64999389648438,231.25,229.0,230.39999389648438,221.02182006835938,3135706
2022-12-09,230.5500030517578,232.35000610351562,227.8000030517578,228.85000610351562,219.53492736816406,4197165
2022-12-12,228.35000610351562,233.6999969482422,228.10000610351562,232.39999389648438,222.94041442871094,7881379
2022-12-13,233.39999389648438,234.4499969482422,231.10000610351562,231.5500030517578,222.12501525878906,4878457
2022-12-14,231.75,233.1999969482422,231.35000610351562,232.14999389648438,222.70059204101562,4730078
2022-12-15,231.89999389648438,232.60000610351562,227.6999969482422,228.1999969482422,218.911376953125,5221433
2022-12-16,228.0,229.89999389648438,223.3000030517578,224.64999389648438,215.50587463378906,7757065
2022-12-19,224.64999389648438,227.85000610351562,224.5,227.3000030517578,218.0480194091797,4073907
2022-12-20,226.89999389648438,226.89999389648438,223.35000610351562,226.10000610351562,216.8968505859375,3784271
2022-12-21,226.5,227.6999969482422,222.0500030517578,223.85000610351562,214.7384490966797,3675466
2022-12-22,224.10000610351562,225.75,219.10000610351562,222.6999969482422,213.63525390625,4755089
2022-12-23,220.0,222.89999389648438,214.1999969482422,215.0500030517578,206.296630859375,6561011
2022-12-26,215.0500030517578,221.60000610351562,214.25,220.75,211.76461791992188,3116608
2022-12-27,222.0,222.89999389648438,219.64999389648438,221.25,212.24427795410156,2961726
2022-12-28,221.25,224.25,220.5500030517578,223.1999969482422,214.11489868164062,3015714
2022-12-29,220.8000030517578,224.35000610351562,220.4499969482422,221.64999389648438,212.6279754638672,4784105
2022-12-30,222.25,226.4499969482422,222.25,225.0500030517578,215.8896026611328,4102247
2023-01-02,226.75,227.1999969482422,224.14999389648438,224.75,215.60179138183594,4210225
2023-01-03,225.0,225.75,223.0,224.10000610351562,214.97825622558594,3643132
2023-01-04,224.35000610351562,224.5,216.25,217.14999389648438,208.3111572265625,9550461
2023-01-05,216.8000030517578,218.89999389648438,215.1999969482422,218.14999389648438,209.2704315185547,8815728
2023-01-06,219.0,219.89999389648438,212.0,214.25,205.52919006347656,12237065
2023-01-09,215.35000610351562,217.6999969482422,214.0,214.9499969482422,206.20069885253906,6967190
2023-01-10,215.0,217.3000030517578,214.1999969482422,216.75,207.92742919921875,5400260
2023-01-11,217.3000030517578,218.5,212.1999969482422,213.39999389648438,204.7137908935547,7637956
2023-01-12,215.5,217.0,212.8000030517578,213.89999389648438,205.1934356689453,7161675
2023-01-13,214.1999969482422,215.6999969482422,213.5500030517578,215.10000610351562,206.3446044921875,3671193
2023-01-16,215.5,215.89999389648438,212.4499969482422,213.75,205.04954528808594,3987352
2023-01-17,213.75,215.14999389648438,211.10000610351562,213.10000610351562,204.42601013183594,5871758
2023-01-18,213.85000610351562,217.35000610351562,213.1999969482422,216.85000610351562,208.0233612060547,6441530
2023-01-19,216.75,224.8000030517578,215.14999389648438,223.9499969482422,214.83436584472656,12938871
2023-01-20,224.85000610351562,229.25,222.75,227.0,217.76022338867188,13444947
2023-01-23,228.5,230.39999389648438,227.1999969482422,230.10000610351562,220.73403930664062,8736715
2023-01-24,230.1999969482422,232.0,227.1999969482422,227.60000610351562,218.33580017089844,4252051
2023-01-25,227.8000030517578,228.0,223.75,226.14999389648438,216.94480895996094,3855827
2023-01-27,227.0,227.64999389648438,219.3000030517578,222.39999389648438,213.3474578857422,6171667
2023-01-30,222.39999389648438,226.8000030517578,220.75,225.85000610351562,216.65704345703125,6172517
2023-01-31,225.0,228.35000610351562,223.89999389648438,224.85000610351562,215.69773864746094,7424552
2023-02-01,228.0,228.0,214.14999389648438,220.64999389648438,211.66868591308594,24008324
2023-02-02,221.0,221.6999969482422,217.0,217.64999389648438,208.79080200195312,6806578
2023-02-03,218.0,220.6999969482422,214.60000610351562,218.89999389648438,209.9899139404297,8776614
2023-02-06,219.1999969482422,220.35000610351562,215.64999389648438,219.60000610351562,210.66143798828125,5742881
2023-02-07,219.60000610351562,221.14999389648438,217.0,219.6999969482422,210.75735473632812,4907167
2023-02-08,214.75,217.14999389648438,214.14999389648438,215.5,211.78927612304688,6316867
2023-02-09,216.0,216.8000030517578,213.1999969482422,214.5500030517578,210.8556365966797,4383159
2023-02-10,214.0,214.39999389648438,210.9499969482422,211.5,207.858154296875,4954439
2023-02-13,211.5,213.6999969482422,209.14999389648438,213.0500030517578,209.3814697265625,6142208
2023-02-14,213.0500030517578,214.3000030517578,211.10000610351562,211.75,208.10385131835938,6758731
2023-02-15,211.0,213.8000030517578,210.3000030517578,212.89999389648438,209.23403930664062,9612884
2023-02-16,213.5,216.5,213.10000610351562,215.4499969482422,211.74014282226562,13093683
2023-02-17,214.85000610351562,218.25,214.1999969482422,217.5,213.7548370361328,7243093
2023-02-20,217.85000610351562,218.9499969482422,215.9499969482422,218.3000030517578,214.5410614013672,8479587
2023-02-21,218.8000030517578,219.1999969482422,213.35000610351562,214.0500030517578,210.36424255371094,4655766
2023-02-22,214.5500030517578,215.85000610351562,211.60000610351562,211.85000610351562,208.20213317871094,6003852
2023-02-23,212.9499969482422,215.9499969482422,212.4499969482422,214.89999389648438,211.19960021972656,6219715
2023-02-24,216.0,217.3000030517578,214.6999969482422,217.0500030517578,213.31259155273438,5154174
2023-02-27,217.0,218.0,215.10000610351562,216.9499969482422,213.2143096923828,4841279
2023-02-28,216.60000610351562,216.9499969482422,212.0,215.39999389648438,211.6909942626953,6054079
2023-03-01,215.39999389648438,219.0,214.5,218.75,214.9833221435547,4510175
2023-03-02,218.75,224.4499969482422,217.35000610351562,222.85000610351562,219.01272583007812,11354939
2023-03-03,223.89999389648438,226.4499969482422,222.39999389648438,222.9499969482422,219.11099243164062,7089438
2023-03-06,222.9499969482422,225.5,221.75,224.89999389648438,221.0274200439453,4771341
2023-03-08,224.85000610351562,225.14999389648438,222.64999389648438,224.85000610351562,220.97828674316406,4271464
2023-03-09,224.85000610351562,226.9499969482422,223.64999389648438,224.8000030517578,220.92913818359375,4263468
2023-03-10,222.9499969482422,225.3000030517578,221.4499969482422,224.35000610351562,220.4868927001953,3670173
2023-03-13,224.1999969482422,225.75,219.35000610351562,220.8000030517578,216.99801635742188,3877606
2023-03-14,220.8000030517578,222.8000030517578,218.85000610351562,221.0500030517578,217.24371337890625,5723922
2023-03-15,221.9499969482422,223.1999969482422,219.60000610351562,219.89999389648438,216.11351013183594,2992144
2023-03-16,218.5500030517578,222.4499969482422,216.35000610351562,220.85000610351562,217.0471649169922,4988245
2023-03-17,222.0,225.9499969482422,220.10000610351562,221.64999389648438,217.8333740234375,15720256
2023-03-20,220.0,221.60000610351562,215.6999969482422,217.0500030517578,213.31259155273438,4244575
